name,degree,address,tel
영휘원,4.8,서울 동대문구 홍릉로 90,02-962-0556
동대문러시아거리,3.6,서울 중구 광희동1가,
돌산마을 조망점,5.0,서울 종로구 창신동 23-785,
낙산공원 제1전망광장,5.0,서울 종로구 동숭동 산 2-32,
회기역파전골목,5.0,서울 동대문구 망우로1길 39,
배봉산무장애숲길,4.7,서울 동대문구 전농동 산 32-20,
동대문역사문화공원 서울성곽,3.7,서울 중구 을지로7가 143,
네팔음식거리,0.0,서울 종로구 창신동 141-4,
창신동족발골목,4.0,서울 종로구 종로51길 23,
한국도자기,0.0,서울 동대문구 약령중앙로 72-2,02-927-5883
상춘원 터,5.0,서울 종로구 종로63가길 31,
고려대학교 민주광장,3.0,서울 성북구 안암로 145,
DDP잔디언덕,5.0,서울 중구 을지로 281,
보타사 마애보살좌상,3.5,서울 성북구 개운사길 60-46,
정업원터,5.0,서울 종로구 동망산길 65,
서울명예도로 박수근길,0.0,,
배봉산 해맞이명소,0.0,,
동대문관광안내소,3.0,서울 중구 장충단로 247,02-2236-9135
동대문성곽공원 광장,0.0,서울 종로구 종로6가 70,
장안동맛의거리,0.0,서울 동대문구 장안동 477-3,
밤을 걷는 밤 15화(창신동),4.5,,
정릉천,4.5,서울 동대문구 제기동,
지봉선생비우당옛터,5.0,서울 종로구 창신동 9-471,
이화달팽이길,5.0,서울 종로구 이화동 9-244,
낙산공원 제2전망광장,0.0,서울 종로구 동숭동 산 2-10,
홍릉수목원길,3.6,,
낙산정,5.0,서울 종로구 동숭동 50-141,
창신동인장거리,3.0,서울 종로구 창신동 455-1,
남산골한옥마을,4.4,서울 중구 퇴계로34길 28,02-6358-5533
장충단길,0.0,서울 중구 장충동2가 187-1,
양꼬치거리,2.8,서울 광진구 자양동 16-35,
장충단비,4.0,서울 중구 동호로 257-10,
숭인원,5.0,서울 동대문구 홍릉로 90,
다산팔각정,4.0,서울 중구 신당동 432-1793,
매봉,4.0,서울 중구 신당동 산 51,
천장산 하늘길,0.0,서울 동대문구 청량리동 207-43,
서울도보관광코스 낙산성곽,0.0,,
오토바이거리,1.2,서울 중구 충무로5가 19-10,
남산벚꽃길,4.6,서울 중구 장충동2가,
밤을 걷는 밤 3화(장충동),5.0,,
압구정토끼굴,4.5,서울 강남구 압구정동,
성제묘,3.5,서울 중구 동호로 385-1,
태을천황,0.0,서울 동대문구 약령시로 97,
전차차고터,5.0,서울 종로구 종로6가 289-58,
국립산림과학원 외국수목원,4.8,서울 동대문구 회기로 47,
일성 이준열사 동상,4.3,서울 중구 필동로1길 30,
초교터,0.0,서울 종로구 종로41길 1,
성북천,4.5,서울 성북구 삼선동4가,
압구정지,5.0,서울 강남구 압구정로29길 68,
남산공원 남산약수터,5.0,서울 중구 장충동2가 산 14-21,
보문사 대웅전 신중도,5.0,서울 성북구 보문사길 20,
한국 유림 독립운동 파리장서비,5.0,서울 중구 필동로1길 30,
외솔 최현배선생기념비,3.5,서울 중구 장충동2가 산 7-24,
동네골목길관광코스 15코스(숭인동),0.0,,
염초청터,3.0,서울 중구 방산동 4-24,
성북천,1.0,서울 성북구 안암동3가,
북평관터,0.0,서울 종로구 율곡로 286,
건대맛의거리,4.0,서울 광진구 동일로 114,
성북천,1.0,서울 성북구 안암동1가,
인평대군집터,5.0,서울 종로구 이화장1가길 6,
동부학당 터,5.0,서울 종로구 종로6가 70,
체육관선거현장,2.3,서울 중구 동호로 241,
혼천시계,3.7,서울 성북구 안암로 145 고려대학교박물관,
동네골목길관광코스 14코스(창신동),0.0,,
문숙공 윤관장군동상,5.0,서울 중구 을지로 227,
조양교터,0.0,서울 종로구 율곡로14길 43,
조지훈시비,5.0,서울 성북구 안암로 145,
원빈묘터,0.0,서울 성북구 안암로 145,
장안평제방길,5.0,서울 동대문구 장안동,
구 평화극장 터,0.0,서울 종로구 종로 199,
성북천,1.0,서울 성북구 안암동2가,
성곽마을 여행자센터,0.0,서울 성북구 삼선교로4길 89,
한월당,0.0,서울 성북구 지봉로23길 4,
해림도기,0.0,서울 종로구 종로 266 동대문 종합시장A-1087,02-2265-3885
이한응선생비,0.0,서울 중구 필동로1길 30,
비에니끄 두타,0.0,서울 중구 장충단로 275,
낙산성곽길,4.6,서울 종로구 창신동 638-7,
안암동 삼층석탑,3.0,서울 성북구 안암로 145,
백호한국도자기,0.0,서울 중구 장충단로 247 굿모닝시티 5층 314호,02-2118-8804
고대박물관소장 홍진종의복,0.0,서울 성북구 안암로 145,
가산터,0.0,서울 중구 청계천로 246,
충무로애견거리,1.0,서울 중구 퇴계로 227,
대학로거리,4.3,서울 종로구 동숭동 1-151,
훈련원터,0.0,서울 중구 을지로 245,
국도극장 터,5.0,서울 중구 을지로 164,
김용환동상,5.0,서울 중구 장충동2가,
세종대왕신도비,4.5,서울 동대문구 회기로 56,
문화의벽,0.0,서울 종로구 종로6가,
안암동 오층석탑,4.0,서울 성북구 종암로 13,
사명대사동상,3.0,서울 중구 장충동2가 197-28,
물시계,5.0,서울 동대문구 회기로 56,
서울시립대학교 하늘못,3.0,서울 동대문구 전농동 산 33,
한국공해문제연구소 터,0.0,서울 종로구 연건동 192-1,
김상옥열사의상,4.9,서울 종로구 동숭동,
보문사 지장보살도,0.0,서울 성북구 보문사길 20,
회기동벽화골목,2.5,서울 동대문구 회기동 3-20,
구영릉석물,4.0,서울 동대문구 회기로 56,
이십사시간찬양교회,0.0,서울 동대문구 경희대로1길 8-7,070-4159-1140
보협인석탑,0.0,서울 중구 필동로1길 30 동국대학교박물관,
동네골목길관광코스 11코스(이화동),0.0,,
세종대학교 아사달연못,0.0,서울 광진구 능동로 209,
서울다누림관광센터,5.0,서울 종로구 창경궁로 117 하나손해보험빌딩 1층,1670-0880
풀무재,0.0,서울 중구 장충동2가 173-10,
을지로인쇄골목,4.7,서울 중구 인현동1가 38-10,
유성룡집터,5.0,서울 중구 퇴계로 228,
봉갑리지석묘,0.0,서울 성북구 종암로 13 고려대학교 내,
구공업전습소 본관,3.0,서울 종로구 대학로 86,
권진규아틀리에,5.0,서울 성북구 동소문로26마길 2-15,02-3675-3401
서울도보관광코스 1코스(청계천),0.0,,
고대생4.18피습현장,5.0,서울 종로구 예지동 187-2,
동국대학교 사범대학 부속고등학교 동국천문대,0.0,서울 동대문구 장안벚꽃로 201,
홍무정운역훈,0.0,서울 성북구 안암로 145,
건대먹자골목,0.0,서울 광진구 화양동,
두산그룹발상지,0.0,서울 종로구 종로4가 15,
오봉리지석묘,0.0,서울 성북구 종암로 13,
종묘,4.7,서울 종로구 종로 157,02-765-0195
혜화문,4.4,서울 종로구 창경궁로 307,
서울도보관광코스 남산성곽,5.0,,
구서울대학교 본관,4.3,서울 종로구 동숭길 3,
서울대문리대터,5.0,서울 종로구 대학로 104,
관훈동 민씨가옥,3.0,서울 중구 퇴계로34길 28,
한성부동부관아터,0.0,서울 종로구 인의동 48-26,
중랑천제방산책로,0.0,,
구대한의원 본관,4.0,서울 종로구 대학로 101,
장경교터,0.0,서울 종로구 동숭길 3,
이현궁터,0.0,서울 종로구 인의동 28-9,
세운옥상 (휴업중),2.6,서울 종로구 청계천로 159,02-2267-5689
어영청터,0.0,서울 종로구 창경궁로 109,
홍화문,4.9,서울 종로구 창경궁로 185,
선동호,1.0,서울 동대문구 경희대로 26,
돈암동거리,0.0,서울 성북구 동선동1가,
효성한국도자기,0.0,서울 종로구 종로 183 효성주얼리시티2층 324~327호,02-6744-4123
한남매봉공원산책길,0.0,,
남산둘레길전망대,5.0,서울 중구 장충동2가 산 14-21,
남산소나무힐링숲,0.0,서울 중구 장충동2가 산 14-21,
밤을 걷는 밤 7화(천장산 하늘길),5.0,,
건대맛의거리,3.1,서울 광진구 화양동 6-4,
경희대학교 교시탑,2.2,서울 동대문구 경희대로 23,
한위건집터,5.0,서울 종로구 연지동 5-4,
화양정터,5.0,서울 광진구 화양동 110-32,
압구정그래피티,3.0,서울 강남구 압구정동,
응란교터,5.0,서울 종로구 대학로 103,
드라마오버더레인보우촬영지,5.0,서울 동대문구 회기로 57,
압구정로데오거리,4.3,서울 강남구 신사동 668-33,
장안벚꽃안길,5.0,서울 중랑구 면목동 727-24,
김귀정사망현장,4.6,서울 중구 충무로4가 305-11,
헬로스튜디오,0.0,서울 광진구 동일로24길 47,070-8808-1809
을지로노가리골목,1.2,서울 중구 을지로13길 17,
창경궁,4.8,서울 종로구 창경궁로 185,02-762-4868
이화대학로거리,0.0,서울 종로구 이화동,
한류스타거리,3.8,서울 강남구 압구정동 516,
안창호선생 흉상,5.0,서울 종로구 대학로 122,
종묘 외대문,5.0,서울 종로구 종로 157,
이순신생가터,5.0,서울 중구 초동 18-5,
종묘 공민왕신당,5.0,서울 종로구 훈정동,
서울어린이대공원,4.7,서울 광진구 능동로 216,02-450-9311
남산골공원 서울천년타임캡슐광장,2.9,서울 중구 퇴계로34길 28,
서울천주교순례길 말씀의길,5.0,,
그로빈아뜰리에,5.0,서울 광진구 긴고랑로10길 32 1층,
중곡동가구거리,3.0,서울 광진구 능동,
중랑천,4.3,서울 중랑구 면목동 1338-12,
굴보쌈골목,4.3,서울 종로구 수표로20길 16-17,
청학지,3.0,서울 중구 퇴계로34길 28,
종묘 정전,5.0,서울 종로구 종로 157,
어린이대공원 고객안내센터,2.0,서울 광진구 능동로 216,
어린이대공원 음악분수,5.0,서울 광진구 능동로 216,
노인정 터,0.0,서울 중구 필동2가 134-28,
순정효황후윤씨친가,0.0,서울 중구 퇴계로34길 28,
조선헌병대 사령부 터,5.0,서울 중구 퇴계로34길 28,
고하송진우선생동상,5.0,서울 광진구 능동로 216,
삼청동 오위장김춘영가옥,5.0,서울 중구 퇴계로34길 28,
어린이대공원 환경연못,5.0,서울 광진구 능동로 216,
좌포도청터,3.0,서울 종로구 묘동 58-2,
서울명예도로 소나무길,0.0,,
남산XR스튜디오,0.0,서울 중구 퇴계로26가길 82,0507-1424-9877
이상재선생동상,5.0,서울 종로구 종로 157,
일석이희승선생기념비,0.0,서울 중구 퇴계로34길 28 한옥마을 내,
어린이대공원 능동숲속의무대,4.7,서울 광진구 능동로 216,
서울어린이대공원 놀이동산,4.3,서울 광진구 능동로 216,02-450-9311
익선동한옥거리,4.0,서울 종로구 익선동,
창경궁 옥천교,0.0,서울 종로구 창경궁로 185,
을지로3가 골뱅이골목,2.9,서울 중구 저동2가,
남산순환 나들길(쉽게걷는길),5.0,,
청담동명품거리,4.4,서울 강남구 압구정로 448,
서울한양도성 남산구간 3코스,4.7,,
서울어린이대공원 동물원,4.3,서울 광진구 능동 18 어린이대공원 중앙부,02-450-9311
돈의동갈매기살골목,3.4,서울 종로구 돈의동,
전영택 집터,5.0,서울 동대문구 이문로21길 7,
창경궁 선인문,0.0,서울 종로구 창경궁로 185,
남산야외식물원,4.2,서울 용산구 이태원동 259-16,
종묘 망묘루,0.0,서울 종로구 종로 157,
예술통,0.0,서울 중구 필동1가 13-2,
삼각동도편수 이승업가옥,0.0,서울 중구 퇴계로34길 28,
어린이대공원 꿈마루,0.0,서울 광진구 능동로 216,
옛 중앙정보부 제5별관,0.0,서울 중구 삼일대로 231,
창덕궁 낙선재,4.9,서울 종로구 율곡로 99,
창덕궁,4.8,서울 종로구 율곡로 99,02-3668-2300
향대정,0.0,서울 종로구 종로 157,
종묘 향대청,0.0,서울 종로구 종로 157,
서울대학교병원 세종대왕동상,0.0,서울 종로구 대학로 103,
종묘 북신문,4.5,서울 종로구 종로 157,
뚝섬한강공원 폐쇄형습지,0.0,서울 광진구 자양동 158-17,
어린이대공원 희망마루,0.0,서울 광진구 능동로 216,
소릿길,4.0,서울 중구 예장동 산 5-84,
남산서울타워,4.5,서울 용산구 용산동2가 산 1-3,02-3455-9277
국민교육헌장비,3.5,서울 광진구 능동로 216,
이희승학덕추모비,4.0,서울 중구 퇴계로34길 28,
종묘 재궁,0.0,서울 종로구 훈정동,
에이원 성신여대역,0.0,서울 성북구 아리랑로 25,
N서울타워,4.2,서울 용산구 남산공원길 105,02-3455-9277
한남동 카페거리,4.0,서울 용산구 한남동,
어린이대공원 전래동화마을,0.0,서울 광진구 광나루로 441,
이동녕주석주거지,5.0,서울 종로구 서순라길 21,
어유구집터,5.0,서울 종로구 창경궁로 258,
아트원,0.0,서울 광진구 중곡동 575-11,02-452-6943
창덕궁 후원,4.7,서울 종로구 율곡로 99,
북바위유래비,0.0,서울 성북구 종암동 133-12,
한국천주교회창립터 표지석,0.0,서울 종로구 관수동 152-2,
종묘 공신당,5.0,서울 종로구 훈정동,
남부학당 터,0.0,서울 중구 퇴계로30길 15-4,
정전 동문,0.0,서울 종로구 종로 157,
성균관,4.5,서울 종로구 성균관로 25-1,02-760-1472
박연동상,5.0,서울 광진구 능동,
궁궐담장길,3.0,서울 종로구 와룡동 2-123,
종묘 어재실,0.0,서울 종로구 종로 157,
인사동거리,4.2,서울 종로구 관훈동,
세창서관 터,5.0,서울 종로구 종로3가 10-5,
대한조국주권수호일념비,5.0,서울 종로구 혜화동 56,
몽양 여운형 선생 서거지,5.0,서울 종로구 혜화동 120,
중랑천둔치,0.0,서울 중랑구 면목동,
6.10독립만세선창터,5.0,서울 종로구 돈화문로 27,
면목천,0.0,서울 중랑구 면목동 727-78,
창경궁 명정문,0.0,서울 종로구 창경궁로 185,
명륜당,4.4,서울 종로구 성균관로 25-1,
남산일본공사관-통감관저 터,5.0,서울 중구 퇴계로26가길 6,
창경궁 문정전,5.0,서울 종로구 창경궁로 185,
운현궁,4.4,서울 종로구 삼일대로 464,02-766-9090
남산케이블카,3.3,서울 중구 소파로 83,02-753-2403
종묘 수복방,0.0,서울 종로구 종로 157,
창경궁 외행각,0.0,서울 종로구 창경궁로 185,
건국대학교 일감호,4.9,서울 광진구 능동로 120,
경성여자의학전문학교터,5.0,서울 종로구 창경궁로 265,
쌈지길,4.2,서울 종로구 인사동길 44,02-736-0088
청계천,3.8,서울 종로구 관수동,
정유정 도예작업실,5.0,서울 성북구 성북로5길 40 1층,02-745-9697
장면가옥,5.0,서울 종로구 혜화로5길 53,
한강,0.0,서울 강남구 압구정동,
창경궁 춘당지,4.6,서울 종로구 와룡동,
북촌한옥마을,4.2,서울 종로구 북촌로 53,02-2133-1372
어린이대공원 생태연못,0.0,서울 광진구 광나루로 441,
남산케이블카 상부승강장,2.3,서울 중구 남산공원길 125-72,
정전 남문,0.0,서울 종로구 종로 157,
인사동 문화의거리,3.8,서울 종로구 인사동10길 11-4,
청계천,4.5,서울 종로구 서린동 148,
남산공원 팔각안내센터,5.0,서울 용산구 남산공원길 126,
주자소터,0.0,서울 중구 충무로3가 60-1,
락희거리,3.0,서울 종로구 낙원동 289-7,
이태원거리,2.5,서울 용산구 이태원동 119-23,
강남메디컬투어센터,4.0,서울 강남구 압구정로 161 강남관광안내소 GMTC 1층,1661-2230
서울명예도로 송해길,5.0,,
옛중앙정보부본관,3.0,서울 중구 퇴계로26가길 6,
돈화문 한옥마을,0.0,서울 종로구 묘동 141-2,
