name,degree,address,tel
무악동봉수대,4.6,서울 서대문구 홍제동 산 33-44,
홍제천,4.2,서울 서대문구 연희동,
홍심약수터,0.0,서울 서대문구 홍제동 산 1-1,
향로봉,5.0,서울 종로구 구기동,
석파정별당,4.0,서울 종로구 자하문로 309,
탕춘대성,5.0,서울 종로구 홍지동 4,
인왕산 기차바위,4.8,서울 종로구 부암동 산 22-1,
기생충 포토존,4.5,서울 종로구 부암동 222,
부암동백석동천,4.3,서울 종로구 부암동 산 25,
비봉,5.0,서울 종로구 구기동 산 3-1,
홍제원터,0.0,서울 서대문구 통일로 416,
안산 해맞이명소,3.0,,
강경대 열사 산화장소,5.0,서울 서대문구 거북골로 34,
윤동주시인의언덕,3.4,서울 종로구 청운동 7-3,
앵봉산,4.4,경기 고양시 덕양구 용두동,
무악산동봉수대터,4.4,서울 서대문구 홍제동 산 33-44,02-330-1121
안산팔각정,0.0,서울 서대문구 연희동,
창의문안내소,4.3,서울 종로구 청운동 산 1-1,02-730-9924
인왕산 수성동계곡,4.6,서울 종로구 옥인동 179-1,
인왕산 범바위,4.8,서울 종로구 누상동 산 1-29,
양호거사비,3.4,서울 서대문구 거북골로 34,
탕춘대터,0.0,서울 종로구 신영동 128-1,
탕춘대성숲나들길,0.0,,
안평대군이용집터,0.0,서울 종로구 창의문로7길 28-4,
무계동천,0.0,서울 종로구 부암동 321-2,02-795-2316
서울명예도로 강경대거리,0.0,서울 서대문구 남가좌동 318-2,
화산군 이연신도비,5.0,서울 서대문구 증가로23다길 26-5,
이광수의 산장,3.0,서울 종로구 홍지문1길 10,
홍제천,3.0,서울 종로구 홍지동,
서울한양도성,5.0,서울 종로구 부암동 산 22-3,02-120
장희빈우물터,3.8,서울 서대문구 연희로15길 74,
향동천,5.0,경기 고양시 덕양구 향동동,
반계윤웅렬별장,3.8,서울 종로구 창의문로5가길 19,
서오릉 숙종인현왕후릉,4.0,경기 고양시 덕양구 용두동 475-94,
북한산 진흥왕 순수비지,3.0,서울 종로구 구기동 산 3-1,
무무대전망대,4.7,서울 종로구 옥인동 산 3-13,
치마바위,5.0,서울 종로구 옥인동,
인왕산 홍인약수터,3.0,서울 서대문구 홍제동 산 1-1,
인왕산 옥동약수터,4.3,서울 서대문구 홍제동 산 1-1,
인왕산 선바위,4.6,서울 종로구 무악동 산 3-12,
윤임의묘,0.0,경기 고양시 덕양구 향동동 239-7,
조지서터,0.0,서울 종로구 신영동 124-1,
인왕정,3.0,서울 종로구 무악동 산 3-4,
밤을 걷는 밤 1화(청운효자동~옥인동),5.0,,
호랑이동상,4.6,서울 종로구 누상동 산 1-28,
서오릉 서부약수터,0.0,경기 고양시 덕양구 용두동 475-95,
인왕산 석굴암1약수터,5.0,서울 종로구 옥인동 산 3-41,
국사당,3.0,서울 종로구 통일로18가길 20,
총융청터,0.0,서울 종로구 신영동 47-1,
서울둘레길 18코스 계곡과 산이 만난 도심길,0.0,,
박종화의집,5.0,서울 종로구 평창11길 80,
인왕산 부암약수터,0.0,서울 종로구 부암동 359-10,
산제단과부군당,0.0,서울 종로구 비봉2길 67,
인왕산둘레길,4.7,,
매봉,0.0,경기 고양시 덕양구 용두동 475-95,
안산천 약수터,0.0,서울 서대문구 봉원동 산 2-1,02-330-1715
수인암장,0.0,서울 종로구 구기동 산 3-1,
인왕산 해골바위,3.0,서울 종로구 무악동 산 3-4,
동네골목길관광코스 4코스(부암동),0.0,,
백운동천,1.0,서울 종로구 청운동 6-6,
부암동윤응렬가,0.0,서울 종로구 창의문로5가길 19,
104고지전적비,4.8,서울 서대문구 성산로13길 35-1,
자연보호헌장비,0.0,서울 종로구 비봉2길 76,
인왕산 만수천약수터,2.3,서울 종로구 옥인동 산 3-14,
평창 터,0.0,서울 종로구 평창동 341,
홍예문,0.0,서울 종로구 부암동 248,
정종수경사 순직비,4.7,서울 종로구 청운동 산 1-1,
이지신선생묘,0.0,경기 고양시 덕양구 향동동 270-4,
백운장 터,0.0,서울 종로구 청운동 6,
별기군훈련소터,0.0,서울 종로구 평창동 273-3,
석성정,0.0,서울 종로구 부암동,
잉어바위,5.0,서울 종로구 구기동 산 3-1,
부암동나들길,0.0,,
석굴암약수터,0.0,서울 종로구 옥인동 3-14,
기린교,5.0,서울 종로구 옥인동 179-1,
청계천 발원지,2.0,서울 종로구 청운동 산 1-1,
사모바위,5.0,서울 종로구 구기동,
서오릉 숙종왕비인원왕후릉,5.0,경기 고양시 덕양구 용두동 475-93,
망월산,3.7,경기 고양시 덕양구 화전동 1-7,
인왕산둘레길,4.8,서울 종로구 사직동 산 1-25,
청운대안내소,4.0,서울 종로구 부암동 16-18,
인왕산길,0.0,서울 종로구 부암동 76-2,
백사실두메나들길,0.0,,
서오릉 수경원,5.0,경기 고양시 덕양구 용두동 475-88,
북악산,4.3,서울 종로구 삼청동 산 2-27,02-731-0395
구기계곡,5.0,서울 종로구 평창6길 79-141,
옥류동천,0.0,서울 종로구 옥인동 185-2,
승가사석조승가대사상,0.0,서울 종로구 비봉4길 213,
백세청풍 각자,5.0,서울 종로구 청운동 52-111,
서대문형무소역사관 지하옥사,4.7,서울 서대문구 통일로 251,
윤동주하숙집터,5.0,서울 종로구 옥인길 57,02-2148-2155
북한산 샘터,0.0,서울 종로구 구기동 산 3-1,
서대문형무소 11옥사,3.0,서울 서대문구 통일로 251,
서대문형무소 10옥사,3.0,서울 서대문구 통일로 251,
서울테마산책길 진경산수화길,4.0,,
서오릉 숙종왕비인경왕후익릉,4.5,경기 고양시 덕양구 용두동 475-89,
상암문화광장,4.8,서울 마포구 성암로 255,
승가사 석탑,0.0,서울 종로구 구기동 5,
순평군이군생묘,0.0,경기 고양시 덕양구 용두동 산 150-1,
승가굴관음보살상,0.0,서울 종로구 비봉4길 213,
옥인동박노수가옥,0.0,서울 종로구 옥인1길 34,
서대문형무소역사관 9옥사,3.0,서울 서대문구 통일로 251,
선희궁터,5.0,서울 종로구 필운대로 103,
서대문독립공원 여옥사,4.0,서울 서대문구 통일로 251,
한센병사,3.0,서울 서대문구 통일로 251,
1.21사태 소나무,3.7,서울 종로구 부암동 산 2-4,
딜쿠샤,4.6,서울 종로구 사직로2길 17,070-4126-8853
서대문형무소역사관 격벽장,4.0,서울 서대문구 통일로 251,
동네골목길관광코스 6코스(무악동),0.0,,
청와대 사랑채(휴관중),3.6,서울 종로구 효자로13길 45,02-723-0300
언더우드동상,5.0,서울 서대문구 연세로 50,
칠궁뒷길,0.0,서울 종로구 청운동 89-68,
청운대쉼터,3.0,서울 종로구 삼청동 산 2-1,
청운대,3.7,서울 종로구 부암동 산 2-4,
서대문독립공원 3.1독립선언기념탑,4.8,서울 서대문구 통일로 251,
서대문독립공원 독립관,4.3,서울 서대문구 통일로 251,
홍제천,5.0,서울 마포구 성산동,
서촌한옥마을,4.1,서울 종로구 통의동,
서대문독립공원 순국선열추모비,5.0,서울 서대문구 독립문공원길 80,
칠궁,4.7,서울 종로구 창의문로 12,
경복궁,4.8,서울 종로구 사직로 161,02-3700-3900
송재서재필선생동상,5.0,서울 서대문구 독립문공원길 80,
순국선열추념탑,5.0,서울 서대문구 독립문공원길 80,
동네골목길관광코스 5코스(평창동),0.0,,
광화문,4.7,서울 종로구 사직로 161,02-3700-3901
향동천,0.0,경기 고양시 덕양구 덕은동,
경복궁 교태전,5.0,서울 종로구 세종로 1-1,
돈의문박물관마을,3.9,서울 종로구 송월길 14-3,02-739-6994
서오릉 순창원,5.0,경기 고양시 덕양구 용두동 475-84,
광화문광장,4.2,서울 종로구 세종로 1-68,02-120
청와대 영빈관,4.1,서울 종로구 청와대로 1,
홍대패션거리,3.8,서울 마포구 서교동 348-78,02-337-7361
사직단,4.7,서울 종로구 사직로 89,
북촌한옥마을,4.2,서울 종로구 북촌로 53,02-2133-1372
북한산둘레길 명상길5구간,4.5,,
경희궁,4.6,서울 종로구 새문안로 45,02-724-0274
승가봉,4.6,서울 종로구 구기동,
송석원 터,4.5,서울 종로구 옥인동 24-2,
덕수궁,4.8,서울 중구 세종대로 99,02-771-9951
열린송현녹지광장,4.6,서울 종로구 송현동 48-9,
백호정,0.0,서울 종로구 누상동 산 1-34,
청계천,4.5,서울 종로구 서린동 148,
삼청각 유하정,3.3,서울 성북구 성북동 330-230,02-765-3700
청와대 연무관,5.0,서울 종로구 효자로 97,
서울 한양도성 백악구간,5.0,,
쌈지길,4.2,서울 종로구 인사동길 44,02-736-0088
서울명예도로 겸재길,5.0,,
서울 둘레길 스탬프 8-3구간,0.0,서울 종로구 평창동 산 6-2,
단군성전,5.0,서울 종로구 인왕산로 22,
아쿠아필드 고양,3.6,경기 고양시 덕양구 고양대로 1955 스타필드고양 4층,031-5173-4500
창덕궁,4.8,서울 종로구 율곡로 99,02-3668-2300
인사동거리,4.2,서울 종로구 관훈동,
덕수궁돌담길,4.4,서울 중구 세종대로 지하 101,02-751-0734
광화문광장 세종대왕동상,4.8,서울 종로구 세종로 1-68,
광화문광장 이순신 장군 동상,4.9,서울 종로구 세종로 1-68,
은행산,0.0,경기 고양시 덕양구 덕은동,
서오릉나들길,0.0,,
운현궁,4.4,서울 종로구 삼일대로 464,02-766-9090
숭례문,4.6,서울 중구 세종대로 40,02-779-8547
스타광장,4.0,서울 서대문구 창천동,
경교장,4.8,"서울 종로구 새문안로 29 지하1,2층",02-735-2038
보신각터,4.3,서울 종로구 종로 54,
만세동방약수터,4.0,서울 종로구 삼청동 산 2-27,
망리단길,2.8,서울 마포구 망원동,
등과정터,0.0,서울 종로구 사직로9길 15-32,
경복궁 경회루,4.9,서울 종로구 세종로 1-1,
홍대걷고싶은거리,2.3,서울 마포구 서교동 348-40,
만해한용운심우장,4.6,서울 성북구 성북로29길 24,
다이나믹메이즈 서울인사동점,4.1,서울 종로구 인사동길 12 대일빌딩 지하1층,02-2034-0600
청와대 연풍문,4.1,서울 종로구 청와대로 1,
익선동한옥거리,4.0,서울 종로구 익선동,
북한산성,3.2,경기 고양시 덕양구 북한동 산 1-1,
청와대 영빈문,4.9,서울 종로구 궁정동 1-2,
창경궁,4.8,서울 종로구 창경궁로 185,02-762-4868
경복궁 근정전,4.9,서울 종로구 사직로 161,
세종마을 음식문화거리,3.6,서울 종로구 체부동 189-1,
매봉산,4.1,서울 마포구 증산로 87,
청와대 대정원,4.2,서울 종로구 세종로 1,
돈의문터,4.9,서울 종로구 평동 112,
창덕궁 돈화문,4.8,서울 종로구 율곡로 99,
덕수궁 대한문,4.3,서울 중구 세종대로 99,
문수봉,4.7,경기 고양시 덕양구 북한동,
북한산둘레길 솔샘길4구간,3.8,,
경복궁 신무문,4.3,서울 종로구 사직로 161,
종묘,4.7,서울 종로구 종로 157,02-765-0195
덕수궁 석조전대한제국역사관,4.8,서울 중구 세종대로 99,02-771-9951
경릉 덕종왕릉,5.0,경기 고양시 덕양구 용두동,
환구단 황궁우,4.2,서울 중구 소공동 87-14,1600-0064
정철선생탄생지,5.0,서울 종로구 청운동 123,
홍난파가옥,3.5,서울 종로구 송월1길 38,070-8112-7900
세종마루 정자,0.0,서울 종로구 옥인동 102-1,
복주우물터,0.0,서울 서대문구 북아현로24길 39,
서울한양도성 숭례문구간,4.4,,
곡장안내소,0.0,서울 종로구 부암동 산 2-1,
청와대 춘추관,4.4,서울 종로구 청와대로 1,
말바위안내소,4.4,서울 종로구 삼청동 산 2-1,02-765-0297
피맛골,3.4,서울 종로구 종로 19,
정동전망대,4.1,서울 중구 덕수궁길 15 서울시청 서소문청사 1동 13층,
평창공원 지킴터,1.0,서울 종로구 평창6길 81,
성미약수터,5.0,서울 마포구 성산동 산 11-61,
남대문갈치조림골목,3.7,서울 중구 남대문시장길 16-17,
조계사 일주문,4.8,서울 종로구 우정국로 55,
명동거리,3.5,서울 중구 명동2가,
필운대,2.0,서울 종로구 필운동 산 1-2,
백사이항복집터,0.0,서울 종로구 필운대로1길 34,
홍대클럽거리,3.4,서울 마포구 와우산로 70,
일본군관사,2.9,서울 마포구 가양대로 179,
덕수궁 중명전,3.6,서울 중구 정동길 41-11,02-752-5366
북촌한옥청,5.0,서울 종로구 북촌로12길 29-1,02-2133-5580
경복궁 향원정,4.6,서울 종로구 사직로 161,
경복궁 월대,0.0,서울 종로구 세종로 1-58,
삼청동길,0.0,서울 종로구 삼청동 산 2-1,
창경궁 대온실,3.8,서울 종로구 창경궁로 185,
서서울어린이천문대,4.6,경기 고양시 덕양구 용두로 19,02-355-0369
형제봉,4.4,서울 종로구 평창동,
최규하대통령가옥,3.8,서울 마포구 동교로15길 10,
스머프 매직 포레스트 홍대점,5.0,서울 마포구 어울마당로 151-1 2층,02-338-1114
평화의소녀상,4.7,서울 종로구 수송동 85-5 일본대사관 앞,
평화의공원 난지연못,5.0,서울 마포구 성산동,
숙정문 안내소,5.0,서울 성북구 성북동 산 25-1,02-747-2152
의상봉,4.9,경기 고양시 덕양구 북한동,
북한산국립공원 사모바위코스,0.0,,
경복궁 영추문,5.0,서울 종로구 사직로 161,
대남문,4.7,경기 고양시 덕양구 북한동,
구러시아공사관,3.6,서울 중구 정동 15-3,
신촌 토끼굴,3.9,서울 서대문구 대신동 143-28,
해공신익희가옥,4.5,서울 종로구 자하문로24길 49-7,02-730-7558
와우산,4.6,서울 마포구 와우산로30길 87,
경복궁 흥례문,4.4,서울 종로구 사직로 161,
이대앞사주카페거리,0.0,서울 서대문구 대현동,
말바위전망대,5.0,서울 종로구 삼청동 산 2-1,
서오릉 덕종경릉,0.0,경기 고양시 덕양구 용두동 475-81,
김상헌집터,5.0,서울 종로구 자하문로26길 10,
만리재,4.0,서울 마포구 아현동 393-35,
덕수궁 돈덕전,4.5,서울 중구 세종대로 99,
북한산국립공원 정릉탐방지원센터,4.7,서울 성북구 정릉동 산 1-1,02-909-0497
고양쌍굴,4.8,경기 고양시 덕양구 덕은동 20-1,
하늘전망대,0.0,서울 종로구 평창동 산 6-78,
성산,4.3,서울 마포구 성산동,
젊음의거리,3.6,서울 종로구 관철동 32 일대,
창릉천,5.0,경기 고양시 덕양구 지축동,
보현봉,4.4,서울 종로구 구기동,
청계광장 스프링,4.2,서울 중구 태평로1가 1,
윤보선가,3.8,서울 종로구 윤보선길 62,
남대문칼국수골목,2.2,서울 중구 남대문시장4길 42-1,
천경자 가옥,0.0,서울 종로구 필운대로 31-3,
혜화문,4.4,서울 종로구 창경궁로 307,
비천당,5.0,서울 종로구 성균관로 25-1,
서울명예도로 송강길,0.0,,
락희거리,3.0,서울 종로구 낙원동 289-7,
북촌마을안내소,5.0,서울 종로구 북촌로5길 48,02-2148-4161
홍화문,4.9,서울 종로구 창경궁로 185,
세실마루,4.8,서울 중구 세종대로19길 16,
형조 터,5.0,서울 종로구 세종로 81-14,
북악산 한양도성,5.0,서울 성북구 성북동,02-730-9924
홍대축제거리,4.3,서울 마포구 서교동 365-28,
삼청안내소,0.0,서울 종로구 삼청동 산 2-1,
사직단 대문,3.0,서울 종로구 사직로 89,
남산케이블카,3.3,서울 중구 소파로 83,02-753-2403
청와대 상춘재,4.5,서울 종로구 청와대로 1,
북악스카이웨이길,3.0,,
북한산국립공원 북한산성코스,4.0,,
염천교수제화거리,2.8,서울 중구 칠패로 10-2,
